user_id,item_id,rating,user_idx,item_idx
128651888,Don't Starve Together Beta,1.0,2739,398
20704366,Wolfenstein The New Order,3.0,2820,620
65117175,Universe Sandbox,2.0,16,83
188910738,Neverwinter,6.0,2413,232
58345543,Medal of Honor(TM) Single Player,2.0,4278,1307
83497449,7 Days to Die,1.0,3955,67
131973876,Arma 3,6.0,273,142
168539881,Battlefield Bad Company 2,1.0,1754,107
133422169,The Binding of Isaac Rebirth,2.0,2450,263
40652120,Team Fortress 2,2.0,4523,51
91871147,Dota 2,4.0,2506,52
100053304,Portal 2,2.0,1111,22
202140438,The Sims(TM) 3,10.0,4370,100
100444456,Dead Island,10.0,3341,130
282464648,Brawlhalla,6.0,885,314
161013852,Dota 2,10.0,4740,52
276055488,Counter-Strike Nexon Zombies,10.0,167,104
83599495,Torchlight II,7.0,4087,116
209006754,Final DOOM,2.0,1362,802
166545912,The Room,10.0,4504,1343
203968405,CastleMiner Z,1.0,2464,910
24469287,BioShock Infinite,3.0,654,270
162809784,Dota 2,5.0,1639,52
62097332,Call of Duty Modern Warfare 3 - Multiplayer,2.0,2528,134
61389725,Call of Duty Modern Warfare 2 - Multiplayer,10.0,1600,46
134274586,Call of Duty Ghosts - Multiplayer,10.0,1654,427
30036927,Team Fortress 2,10.0,349,51
143643478,Starbound,2.0,1834,118
156565178,STAR WARS Knights of the Old Republic II The Sith Lords,2.0,2616,300
192526458,Dota 2,10.0,2743,52
289006222,Loadout,10.0,4358,369
33651880,Clicker Heroes,8.0,1669,371
39403038,Team Fortress 2,2.0,2549,51
214658749,Might & Magic Duel of Champions,10.0,4198,597
157899431,Shift 2 Unleashed,5.0,1256,272
1950243,Counter-Strike Global Offensive,6.0,241,54
121497634,Prime World,5.0,2293,1008
82156706,Arma 2 Operation Arrowhead,10.0,3965,146
162081645,Team Fortress 2,1.0,4545,51
72613527,Counter-Strike Source,5.0,3566,49
48456902,The Elder Scrolls IV Oblivion ,10.0,1789,97
107623882,Napoleon Total War,3.0,4728,150
61031710,Call of Duty Modern Warfare 3 - Multiplayer,5.0,3636,134
59005471,Borderlands 2,3.0,2299,127
276090576,Block N Load,3.0,4649,575
17530772,Risen,1.0,2609,1052
209917929,The Witcher 2 Assassins of Kings Enhanced Edition,2.0,3887,193
240405101,Counter-Strike Global Offensive,10.0,694,54
168082750,Dota 2,1.0,2912,52
235692659,Terraria,4.0,1260,98
60324268,Counter-Strike Condition Zero,10.0,3948,70
291070006,Boring Man - Online Tactical Stickman Combat,2.0,3908,542
158877899,Counter-Strike Global Offensive,10.0,3209,54
96588736,Don't Starve,1.0,1741,122
65350586,Sniper Ghost Warrior 2,7.0,3750,226
66078954,Dragon Age Origins - Ultimate Edition,5.0,679,201
37723786,Counter-Strike Global Offensive,10.0,1618,54
99129765,"Warhammer 40,000 Space Marine",10.0,1720,216
92612763,Empire Total War,3.0,2998,106
126595775,Assassin's Creed IV Black Flag,10.0,4386,358
103411746,Team Fortress 2,9.0,3835,51
137610845,Warframe,1.0,3430,250
11300897,Darksiders,3.0,4553,179
139016142,SMITE,1.0,3956,101
69954842,Call of Duty Modern Warfare 2 - Multiplayer,2.0,4086,46
103445207,Arma 3,8.0,2707,142
21061921,Dead Island,1.0,1353,130
14417857,Dragon Age Origins - Ultimate Edition,10.0,614,201
66078954,Magicka,3.0,679,383
82046939,Alien Swarm,1.0,681,460
65315657,Cities in Motion,1.0,3960,690
169771622,Dota 2,10.0,2538,52
101339059,Napoleon Total War,2.0,3632,150
19085114,Day of Defeat Source,3.0,3473,480
91467286,Team Fortress 2,10.0,3898,51
167752146,Counter-Strike Global Offensive,10.0,587,54
95181268,Heroes & Generals,6.0,2636,108
11940338,Batman Arkham Knight,2.0,2630,327
144071257,Starbound,1.0,3445,118
124525404,Garry's Mod,10.0,2298,68
244335912,Transformice,10.0,4657,484
64787956,Terraria,3.0,271,98
41883322,"Warhammer 40,000 Space Marine",1.0,80,216
197190654,Heroes & Generals,1.0,2993,108
86469479,Magicka,2.0,1747,383
302916505,Call of Duty World at War,10.0,495,461
205058166,Undertale,10.0,4140,442
253205489,Poly Bridge,3.0,2354,1018
191126693,PROTOTYPE 2,1.0,1525,509
195171884,7 Days to Die,10.0,283,67
154730370,Counter-Strike Global Offensive,10.0,1312,54
298890193,Warframe,2.0,1607,250
83770731,Mark of the Ninja,1.0,3245,170
171252939,Guns of Icarus Online,4.0,997,306
170068207,Victim of Xen,7.0,3222,1149
134213189,Star Wars - Battlefront II,2.0,3695,463
11970504,Call of Duty Modern Warfare 2,2.0,3500,47
127850470,Dota 2,3.0,642,52
53875128,Cave Story+,2.0,2,29
172518437,Fallout New Vegas,2.0,3771,203
43913966,Left 4 Dead 2,1.0,246,6
47384202,Dark Souls Prepare to Die Edition,5.0,1905,295
298431593,Team Fortress 2,10.0,1532,51
240551525,Creativerse,6.0,2496,577
161991221,The Walking Dead Season Two,4.0,2219,664
12144171,The Elder Scrolls V Skyrim,5.0,3489,0
80154824,Medal of Honor Airborne,10.0,2927,1099
291070006,Counter-Strike Nexon Zombies,10.0,3908,104
42695514,Football Manager 2013,8.0,2561,251
39622853,Shadowrun Dragonfall - Director's Cut,1.0,666,547
39319649,Napoleon Total War,4.0,3251,150
248549548,The Elder Scrolls V Skyrim,10.0,2675,0
32710856,Team Fortress 2,2.0,2331,51
18500119,Day of Defeat,5.0,3040,556
86499586,STAR WARS Knights of the Old Republic II The Sith Lords,3.0,4483,300
27279261,Counter-Strike Global Offensive,1.0,2501,54
47672756,Call of Duty Modern Warfare 2 - Multiplayer,4.0,1042,46
170095814,War Thunder,7.0,60,144
91828380,Counter-Strike Global Offensive,2.0,942,54
118585913,Call of Duty Black Ops II - Multiplayer,10.0,2646,128
42363887,Football Manager 2015,3.0,2077,229
111795034,Dota 2,10.0,589,52
175001491,Counter-Strike Global Offensive,5.0,2765,54
63441290,Football Manager 2015,4.0,3846,229
86055705,Fallout 4,2.0,1365,1
214913026,Heroes & Generals,1.0,4382,108
56413349,Tom Clancy's Ghost Recon Phantoms - NA,2.0,4451,204
241210827,Terraria,10.0,4258,98
88410966,Shank,2.0,3486,1211
136495026,DARK SOULS II Scholar of the First Sin,8.0,397,410
22301321,Borderlands 2,10.0,1964,127
75970863,Diner Dash Hometown Hero,3.0,4733,1377
81170946,Rust,8.0,3914,157
125718913,FreeStyle2 Street Basketball,10.0,1824,379
75368808,Victoria II,2.0,1892,464
31727716,Call of Duty Black Ops II - Multiplayer,2.0,200,128
68809194,Assassin's Creed Revelations,10.0,1598,544
95586525,Call of Duty Modern Warfare 3 - Multiplayer,10.0,511,134
284729488,Team Fortress 2,10.0,2180,51
106147454,Killing Floor,2.0,477,299
148773331,Team Fortress 2,8.0,1218,51
9128105,Majesty 2,3.0,720,622
92482012,The Lord of the Rings War in the North,10.0,1972,744
86016715,Team Fortress 2,2.0,3930,51
150789931,Terraria,1.0,1258,98
218121619,War Inc. Battlezone,7.0,1456,824
172135798,"Warhammer 40,000 Dawn of War  Winter Assault",3.0,2019,935
198346312,Borderlands,7.0,106,184
135400225,Borderlands 2 RU,2.0,4763,937
44545959,Marvel Heroes 2015,1.0,3696,185
83849502,DARK SOULS II,2.0,1032,222
95531306,The Elder Scrolls V Skyrim,10.0,1301,0
113196318,Napoleon Total War,5.0,2861,150
57974873,Fallout New Vegas,3.0,481,203
298222970,Sid Meier's Civilization V,3.0,381,120
103624897,Assassin's Creed Revelations,10.0,3455,544
285862168,Warframe,3.0,3953,250
124712421,Portal,6.0,191,87
28031199,Sid Meier's Civilization V,8.0,564,120
52321307,Total War SHOGUN 2,1.0,1119,192
88352678,Just Cause 2 Multiplayer Mod,1.0,2793,450
84455820,Pillars of Eternity,6.0,499,470
178605069,Combat Arms,1.0,4033,717
99713453,Rising Storm/Red Orchestra 2 Multiplayer,1.0,3524,148
92484390,Sid Meier's Civilization V,10.0,3453,120
80189887,Left 4 Dead 2,1.0,1524,6
192105970,Portal 2,2.0,844,22
9823354,Mass Effect,3.0,67,171
273597380,Counter-Strike Global Offensive,10.0,3359,54
150909485,Legend of Grimrock,8.0,4056,772
29081256,Medal of Honor(TM) Multiplayer,9.0,4190,55
141161011,Call of Duty Black Ops,2.0,148,135
65716118,Counter-Strike Source,3.0,94,49
20772968,Borderlands,5.0,4642,184
5250,Cities Skylines,10.0,1509,155
51557405,Company of Heroes,1.0,2178,136
132381775,Dota 2,10.0,945,52
14153959,The Witcher Enhanced Edition,2.0,1233,197
61086207,UFO Extraterrestrials Gold,2.0,4402,1316
86355338,Dota 2,10.0,689,52
43284145,Mount & Blade Warband,2.0,3169,72
97298878,Nosgoth,4.0,8,58
60611062,Magic Duels,1.0,3429,474
172518437,Counter-Strike Global Offensive,3.0,3771,54
168732483,Call of Duty World at War,2.0,3422,461
86016715,Unturned,5.0,3930,74
213188895,Garry's Mod,2.0,4132,68
68809194,Kingdoms of Amalur Reckoning,7.0,1598,473
117949868,Grand Theft Auto V,10.0,1544,4
76211030,Call of Duty Black Ops,1.0,4655,135
50229934,Sid Meier's Civilization V,2.0,4170,120
84432612,Far Cry 3 Blood Dragon,5.0,802,69
130312302,Far Cry 3,3.0,2353,11
50744279,Tropico 5,3.0,677,220
114447625,Alien Swarm,2.0,2717,460
17995238,RIFT,3.0,1771,433
143770130,Team Fortress 2,2.0,1567,51
133422169,Counter-Strike Global Offensive,1.0,2450,54
147140659,Dota 2,10.0,4303,52
164695293,Robocraft,2.0,3754,129
97659219,Sid Meier's Civilization V,10.0,3228,120
268110072,Unturned,10.0,2372,74
79155765,Call of Duty Modern Warfare 2 - Multiplayer,1.0,4300,46
110658990,Team Fortress 2,1.0,1629,51
124725852,Garry's Mod,3.0,3028,68
170068207,Warlock - Master of the Arcane,6.0,3222,723
248754096,Valdis Story Abyssal City,10.0,2888,1089
209608167,Warframe,1.0,3816,250
11149819,Dying Light,1.0,3635,18
34919318,The Witcher 3 Wild Hunt,1.0,1897,195
57103808,Counter-Strike Source,1.0,52,49
54888069,The Longest Journey,10.0,411,476
84908294,Call of Duty Modern Warfare 2 - Multiplayer,6.0,4333,46
159371621,Dota 2,1.0,3020,52
11952990,Blood Bowl Chaos Edition,3.0,3724,570
84883272,Torchlight,2.0,1492,131
43955374,Borderlands 2,1.0,1622,127
117581255,Call of Duty Black Ops II - Multiplayer,10.0,1881,128
132196353,Warframe,2.0,4275,250
134322141,Garry's Mod,10.0,3663,68
159800136,The Binding of Isaac Rebirth,1.0,4120,263
163432200,PAYDAY 2,1.0,4299,109
97634356,Counter-Strike Source,2.0,650,49
207186541,Dota 2,10.0,2839,52
128790593,Chivalry Medieval Warfare,4.0,105,237
95037089,Grand Theft Auto V,2.0,3590,4
84883272,Portal,4.0,1492,87
158159336,APB Reloaded,8.0,407,324
77924328,Call of Duty Black Ops,3.0,794,135
113196318,"Warhammer 40,000 Dawn of War II  Retribution",2.0,2861,215
102016550,Portal 2,3.0,1987,22
249570072,Counter-Strike Global Offensive,10.0,538,54
235712497,Tropico 4,10.0,4311,28
11940338,Borderlands The Pre-Sequel,2.0,2630,243
56436989,Thief,2.0,3888,435
4834220,Dota 2,10.0,157,52
186483761,Counter-Strike Global Offensive,10.0,1711,54
165779930,Robocraft,2.0,1122,129
205965436,PAYDAY The Heist,1.0,1439,112
133439936,The Elder Scrolls V Skyrim,6.0,1810,0
184987886,Defiance,5.0,3649,537
167360036,Dota 2,10.0,323,52
94269421,The Elder Scrolls IV Oblivion ,2.0,1283,97
189177145,Strife,3.0,3992,418
24366790,Prison Architect,2.0,400,154
86469479,Rogue Legacy,1.0,1747,527
81439192,Banished,1.0,3611,153
30500254,Half-Life 2,10.0,1473,37
26729643,Terraria,2.0,1112,98
62985928,Mishap An Accidental Haunting,3.0,243,349
145512685,Farming Simulator 15,2.0,3089,483
125424716,Don't Starve,6.0,4767,122
36502549,Team Fortress 2,9.0,2429,51
245621941,Counter-Strike Nexon Zombies,2.0,3848,104
5990132,RPG Maker VX Ace,3.0,3238,365
74161590,Team Fortress 2,1.0,470,51
55334302,Empire Total War,7.0,2073,106
205462875,Dota 2,10.0,3621,52
143877335,Tropico 4,1.0,3676,28
194641575,RAGE,10.0,3216,594
135147743,Don't Starve Together Beta,1.0,4215,398
199693353,Octodad Dadliest Catch,1.0,648,572
56840402,Call of Duty Modern Warfare 2 - Multiplayer,10.0,4636,46
98848653,Red Orchestra Ostfront 41-45,5.0,3063,970
161139120,Half-Life 2 Episode One,1.0,2828,281
62985928,Amazing Adventures The Lost Tomb,2.0,243,353
130547869,Dying Light,1.0,2498,18
113752996,Counter-Strike Global Offensive,10.0,2037,54
117022366,Call of Duty Modern Warfare 3 - Multiplayer,3.0,4139,134
50744279,Sorcerer King,5.0,677,603
62878249,Left 4 Dead 2,4.0,939,6
17649444,Mass Effect,10.0,147,171
176033341,Team Fortress 2,10.0,184,51
105243827,Total War ROME II - Emperor Edition,6.0,3707,111
293042025,Tomb Raider,5.0,3858,53
64787956,PAYDAY The Heist,1.0,271,112
60608576,Call of Duty Modern Warfare 2 - Multiplayer,5.0,4000,46
150751526,Garry's Mod,1.0,89,68
72135587,The Witcher 2 Assassins of Kings Enhanced Edition,2.0,1581,193
59005471,The Witcher 2 Assassins of Kings Enhanced Edition,2.0,2299,193
46030552,Counter-Strike Global Offensive,10.0,4260,54
138279635,Defense Grid The Awakening,10.0,2990,75
295363571,Counter-Strike Global Offensive,10.0,1068,54
45974860,Counter-Strike Global Offensive,2.0,613,54
86732465,Dota 2,10.0,2673,52
170215786,PAYDAY 2,4.0,1067,109
17497581,The Elder Scrolls V Skyrim,3.0,1723,0
109961633,Call of Duty Modern Warfare 2,10.0,2471,47
107097425,Amnesia The Dark Descent,2.0,2597,317
101596530,The Elder Scrolls V Skyrim,3.0,3253,0
77194239,Call of Duty Advanced Warfare - Multiplayer,1.0,2652,296
117022366,Rocket League,4.0,4139,13
152956403,Unturned,2.0,3023,74
154533830,Counter-Strike Global Offensive,5.0,4624,54
185914106,Blacklight Retribution,3.0,638,404
161384593,Trove,1.0,1680,408
70165453,F1 2012,10.0,100,231
243664576,Broforce,1.0,651,533
241230534,Amnesia The Dark Descent,1.0,424,317
86733992,StarForge,4.0,590,558
151015947,Spec Ops The Line,4.0,1585,492
116564064,Counter-Strike Global Offensive,5.0,4744,54
129478138,Age of Empires II HD Edition,3.0,4501,44
12610800,RIFT,5.0,347,433
61046224,Counter-Strike Source,10.0,1625,49
108639015,Total War ROME II - Emperor Edition,10.0,2606,111
116515529,Call of Duty Black Ops,10.0,2935,135
53875128,METAL GEAR SOLID V THE PHANTOM PAIN,7.0,2,7
111091837,Team Fortress 2,10.0,1516,51
96204317,Call of Duty Modern Warfare 3,4.0,443,159
203440072,Need for Speed Hot Pursuit,1.0,1870,447
133439936,Garry's Mod,5.0,1810,68
35227774,Counter-Strike,3.0,2925,71
207647609,Dota 2,10.0,621,52
120838793,Euro Truck Simulator 2,2.0,1632,258
158429732,Cities Skylines,10.0,4690,155
210177498,METAL GEAR SOLID V THE PHANTOM PAIN,10.0,1694,7
90117736,Football Manager 2012,2.0,2510,228
199637398,Neverwinter,2.0,1090,232
64350487,Call of Duty Modern Warfare 2 - Multiplayer,10.0,4595,46
34040508,Counter-Strike Global Offensive,10.0,2252,54
66939289,Counter-Strike Source,10.0,988,49
170068207,Anomaly Warzone Earth,5.0,3222,854
9128105,Red Faction Guerrilla Steam Edition,1.0,720,624
153144971,Terraria,10.0,1302,98
143877335,Sid Meier's Civilization V,2.0,3676,120
37435998,Counter-Strike Source,2.0,906,49
88493668,Tales of Zestiria,3.0,2786,368
195946569,Garry's Mod,4.0,2987,68
189858084,DRAGON BALL XENOVERSE,2.0,500,211
240401181,Tap Tap Infinity,10.0,1360,486
213610494,Counter-Strike Global Offensive,10.0,846,54
257989791,Unturned,10.0,4450,74
50818751,Assassin's Creed Revelations,2.0,3959,544
59205262,The Elder Scrolls V Skyrim,2.0,2025,0
68224834,Counter-Strike Global Offensive,2.0,185,54
51822361,The Mighty Quest For Epic Loot,2.0,3985,448
207036748,Divinity Original Sin,1.0,4059,360
179347474,Team Fortress 2,1.0,4619,51
124400480,The Elder Scrolls V Skyrim,1.0,2951,0
157341587,Borderlands 2,1.0,987,127
26861985,Counter-Strike Global Offensive,3.0,2756,54
20200395,Castlevania Lords of Shadow 2,3.0,154,293
40212239,Dishonored,1.0,3321,466
7431946,Dota 2,1.0,423,52
235788745,Dota 2,10.0,1980,52
26762388,Need for Speed Hot Pursuit,1.0,4001,447
191126693,Total War ROME II - Emperor Edition,10.0,1525,111
132300630,Arma 3,1.0,3555,142
17995238,The Elder Scrolls V Skyrim,2.0,1771,0
79658056,Half-Life 2 Deathmatch,10.0,3207,164
30440303,Call of Duty Modern Warfare 2 - Multiplayer,3.0,932,46
69946630,Dota 2,2.0,552,52
150137344,Garry's Mod,2.0,944,68
108512521,Don't Starve,4.0,871,122
168539881,Dota 2,8.0,1754,52
95996939,The Elder Scrolls V Skyrim,8.0,4195,0
24632218,XCOM Enemy Unknown,2.0,4252,138
82263745,H1Z1,2.0,4230,336
299497567,Call of Duty Black Ops III,10.0,2071,471
48798067,Counter-Strike Source,3.0,2824,49
62418323,Call of Duty Black Ops,1.0,3878,135
158510672,Stronghold Kingdoms,10.0,1901,325
138695243,Football Manager 2014,10.0,2157,252
113186568,Counter-Strike Global Offensive,10.0,2432,54
71411882,Far Cry 3,9.0,1486,11
9128105,Defense Grid The Awakening,2.0,720,75
184987886,Borderlands 2,10.0,3649,127
48118779,Half-Life 2,10.0,1211,37
122026623,Rise of Nations Extended Edition,2.0,977,268
55334302,Total War SHOGUN 2,3.0,2073,192
179733218,Dota 2,10.0,3505,52
240551525,Age of Conan Unchained - EU version,8.0,2496,628
29569611,Day of Defeat Source,2.0,4425,480
47384202,Orcs Must Die!,3.0,1905,681
94698408,Team Fortress 2,10.0,3573,51
88344296,Darksiders,1.0,718,179
1950243,Battlefield Bad Company 2,6.0,241,107
66650717,Wargame AirLand Battle,1.0,1780,328
146145063,Robocraft,10.0,2397,129
39834113,Team Fortress 2,10.0,2195,51
145512685,Counter-Strike Global Offensive,10.0,3089,54
74157312,Sid Meier's Civilization V,1.0,1671,120
14671378,Counter-Strike Global Offensive,7.0,4608,54
93644606,Garry's Mod,10.0,506,68
53875128,Prototype,3.0,2,16
231333981,Robocraft,2.0,3111,129
110226344,H1Z1,10.0,3050,336
99575517,Aliens vs. Predator,1.0,3954,190
159994178,7 Days to Die,2.0,3110,67
152078939,HuniePop,2.0,2868,520
57103808,Terraria,5.0,52,98
172135798,Company of Heroes,3.0,2019,136
251974333,Counter-Strike Global Offensive,10.0,1467,54
59925638,Call of Duty Modern Warfare 2 - Multiplayer,3.0,3968,46
114881003,Dota 2,10.0,728,52
202140438,Batman Arkham Origins,3.0,4370,174
88883891,Out There Somewhere,2.0,1660,874
17530772,The Walking Dead,1.0,2609,279
147602462,Risen 2 - Dark Waters,4.0,331,160
22301321,Borderlands The Pre-Sequel,1.0,1964,243
55751308,Call of Duty Modern Warfare 2,4.0,2817,47
64787956,Saints Row IV,2.0,271,35
34901647,Dota 2,3.0,4748,52
32710856,PlanetSide 2,4.0,2331,151
283111528,Codename CURE,10.0,4713,697
150789931,Fallout New Vegas,5.0,1258,203
80128229,Warframe,10.0,1443,250
232907046,Dota 2,10.0,1767,52
92503355,Sleeping Dogs,1.0,3294,33
128593044,Dota 2,10.0,4156,52
111212436,Counter-Strike Global Offensive,7.0,2437,54
57905818,Counter-Strike Source,10.0,1099,49
126595775,Batman Arkham City GOTY,1.0,4386,27
59005471,Deus Ex Human Revolution,1.0,2299,23
95279056,DayZ,3.0,3885,36
24632218,Deus Ex Game of the Year Edition,3.0,4252,1291
195414910,Dota 2,1.0,902,52
144762614,Dota 2,10.0,1716,52
69954842,DiRT 3,2.0,4086,41
89732768,The Elder Scrolls V Skyrim,3.0,402,0
36557643,Team Fortress 2,10.0,2897,51
167985276,Counter-Strike Global Offensive,1.0,3773,54
62705916,Napoleon Total War,4.0,2443,150
95362226,Football Manager 2012,10.0,791,228
150909485,BioShock Infinite,5.0,4056,270
209450381,Supreme Commander Forged Alliance,3.0,2481,288
85366890,Metro 2033,2.0,630,304
162288536,Rust,2.0,4509,157
181638799,Dota 2,10.0,2949,52
189858084,Tomb Raider,6.0,500,53
30246419,Titan Quest,5.0,2234,995
124234882,PAYDAY 2,10.0,1164,109
100351493,EVE Online,10.0,1023,126
78309377,Dirty Bomb,2.0,3897,514
110658990,PAYDAY 2,5.0,1629,109
151256632,Borderlands 2,3.0,3280,127
89106156,Darkest Hour Europe '44-'45,10.0,4571,1333
56219610,Omerta - City of Gangsters,1.0,1466,762
101687527,Grand Theft Auto V,2.0,1506,4
67001780,Total War SHOGUN 2,7.0,1123,192
10856494,Portal 2,3.0,4403,22
60611062,Call of Duty Modern Warfare 2 - Multiplayer,4.0,3429,46
102539470,War Thunder,10.0,2901,144
89555434,Team Fortress 2,10.0,2070,51
227083521,Serious Sam HD The Second Encounter,2.0,137,278
285478986,Unturned,10.0,3202,74
11940338,Alien Isolation,2.0,2630,412
127850470,Magic Duels,2.0,642,474
28472068,War Thunder,1.0,2489,144
29983962,Left 4 Dead 2,2.0,1576,6
182399789,Unturned,5.0,270,74
163896673,Banished,2.0,1938,153
112199961,Dishonored,2.0,3574,466
161139120,Robocraft,2.0,2828,129
40212239,PlanetSide 2,2.0,3321,151
164543231,Team Fortress 2,3.0,23,51
62990992,Dungeon Defenders,3.0,2834,105
90809240,Half-Life 2,10.0,1192,37
19668647,Rome Total War,2.0,3602,282
51085779,Empire Total War,6.0,1592,106
157692363,Dota 2,10.0,2356,52
60611062,Torchlight II,2.0,3429,116
26808868,Anno 2070,1.0,3036,202
240382747,Dirty Bomb,10.0,1514,514
31668589,Day of Defeat,2.0,2095,556
100057229,The Elder Scrolls V Skyrim,10.0,1298,0
182499490,Eldevin,10.0,3531,331
65117175,Defense Grid The Awakening,10.0,16,75
97303314,Dota 2,10.0,824,52
153148942,PAYDAY 2,2.0,3947,109
78053539,Source Filmmaker,2.0,4068,902
136139505,No More Room in Hell,2.0,1447,102
73305545,Call of Duty Black Ops - Multiplayer,8.0,2024,48
94269421,PlanetSide 2,2.0,1283,151
57033787,Battlefield Bad Company 2,4.0,1434,107
172771532,GunZ 2 The Second Duel,4.0,2442,495
101690993,Age of Mythology Extended Edition,2.0,558,546
49630184,FTL Faster Than Light,2.0,1874,42
184885148,Magicka Wizard Wars,10.0,1906,326
